Date,Review Rating,verbatims,tokens
2023-11-14,5,Genial. Lo he estado usando por un tiempo y ya no tengo caspa. Ademas deja un buen tacto en el pelo,"['genial', 'tiempo', 'caspa', 'tacto', 'pelo']"
2023-11-14,5,champú genial. tiene pinta de ser un champú fresco y con buen olor,"['champu', 'genial', 'pinta', 'champu', 'fresco', 'olor']"
2023-11-14,5,Fantástico. Deja el pelo muy bonito y suave. Es buen producto.,"['fantastico', 'pelo', 'bonito', 'suave']"
2023-11-13,3,Bueno. tiene buena pinta a ver si gano y lo pruebo porque no se lo que vale,"['pinta', 'ganar', 'probar', 'valer']"
2023-11-13,4,"Me gusta que sea tan denso. Da sensación de cuidad. Lo he comprado en varias ocasiones y lo alterno con otros de H&S, como el de menta y el de manzana.","['gustar', 'denso', 'sensacion', 'cuidad', 'ocasión', 'alterno', 'menta', 'manzana']"
2023-11-13,4,"De momento funciona. Probé este champú porque estoy en la pre menopausia y se me caía mucho pelo. Lo llevo utilizando un mes y sí noto una mejoría, aunque no completa, claro está, pero cumple mis expectativas","['momento', 'funcionar', 'probe', 'champu', 'pre', 'menopausia', 'caia', 'pelo', 'llevar', 'utilizar', 'mes', 'notar', 'mejoria', 'completo', 'cumplir', 'expectativa']"
2023-11-13,4,"Me deja el pelo genial. Me deja el pelo suave y con mucho brillo, y eso que tengo el pelo muy maltratado por el tinte","['pelo', 'genial', 'pelo', 'suave', 'brillo', 'pelo', 'maltratado', 'tinte']"
2023-11-13,5,Es súper fantastico. Me lo regaló una amiga y probé hace un par de meses   Fantastico,"['super', 'fantastico', 'regalar', 'amiga', 'probe', 'par', 'mes', 'fantastico']"
2023-11-13,5,Vale lo que dice. Buen producto con el cual notas resultados después de usarlo,"['valer', 'nota', 'resultado', 'usar']"
2023-11-13,5,"Me encantó. Buen producto, deja el pelo muy bonito. Me encanta","['encanto', 'pelo', 'bonito', 'encantar']"
2023-11-13,5,"Fantástico , deja un pelo sano y nutrido. Compre el producto el mes pasado y me encanta ,deja el cabello bonito y saludable","['fantastico', 'pelo', 'sano', 'nutrido', 'mes', 'encantar', 'pelo', 'bonito', 'saludable']"
2023-11-13,5,Es fantástica. Compre este producto para mi madre y le va muy bien.,"['fantastico', 'madre']"
2023-11-13,5,"Ideal para usar también como anticaída. Siempre he confiado en H&S ! Pero es que este peoducto me ha dejado loco , con sus propiedades tan revitalizantes te dá una sensación única e increible , a mayores aporta luminosidad y me ha ayudado mucho a la hora de reparar mi pelo tan debilitado y SIN CASPA ! ! !","['ideal', 'anticaida', 'confiar', 'peoducto', 'loco', 'propiedad', 'revitalizant', 'sensacion', 'unico', 'increible', 'mayor', 'aportar', 'luminosidad', 'ayudar', 'hora', 'reparar', 'pelo', 'debilitado', 'caspa']"
2023-11-13,5,"Fantástico producto. Es un gran producto , desde que lo probé me encanto","['fantastico', 'probe', 'encantar']"
2023-11-13,5,Estupendo es una maravilla de verdad. Es una maravilla tenéis que probarlo te queda el pelo espectacular,"['estupendo', 'maravilla', 'maravilla', 'probar', 'quedar', 'pelo', 'espectacular']"
2023-11-12,4,Un placer.. Compre hace dos semanas este champú y estoy muy contenta con el producto.,"['placer', 'semana', 'champu', 'contentar']"
2023-11-12,4,"Excelente. Lo probé sin mucha fé porque no suelen cumplir lo que prometen, pero me sorprendió gratamente, no es perfecto pero es el mejor que he usado, deja el pelo suave y manejable, reduciendo bastante el frizz","['excelente', 'probe', 'fe', 'soler', 'cumplir', 'prometer', 'sorprender', 'gratamente', 'perfecto', 'pelo', 'suave', 'manejable', 'reducir', 'frizz']"
2023-11-12,5,"Fantástico. Una maravilla de champú, deja el pelo de maravilla","['fantastico', 'maravilla', 'champu', 'pelo', 'maravilla']"
2023-11-12,5,"Huele muy bien. Pelo hidratado , se queda un aroma en el pelo espectacular","['oler', 'pelo', 'hidratado', 'quedar', 'aroma', 'pelo', 'espectacular']"
2023-11-12,5,"Realmente se nota la diferencia. Tenía el cuero cabelludo muy delicado y he estado probando diferentes champús sin mucho éxito, me tocaba dejarlos a medias y probar con otro y al final di con este y por fin he notado un cambio! Ya no me pica ni se escama y encima me deja el pelo súper bien, ni graso ni nada como otros, estoy muy contenta","['realmente', 'notar', 'diferencia', 'tenia', 'cuero', 'cabelludo', 'delicado', 'probar', 'champus', 'exito', 'tocar', 'dejar', 'medias', 'probar', 'dar', 'notar', 'cambio', 'picar', 'escamar', 'pelo', 'super', 'graso', 'contento']"
2023-11-12,5,Me gusta.. Me gusta pero siento que no me acaba de limpiar el pelo del todo,"['gustar', 'gustar', 'sentir', 'acabar', 'limpiar', 'pelo']"
2023-11-12,5,"Me encanta. Creo que es una pasada de producto! De lo mejorcito que he podido probar en años, tengo el cabello largo, grueso y mucha mata y con mucho volumen y muy teñido, y la verdad que es de 10.","['encantar', 'mejorcito', 'poder', 'probar', 'ano', 'pelo', 'grueso', 'mata', 'volumen']"
2023-11-12,5,"Calmante. En mi perfumería de confianza me aconsejaron H&S Dermaxpro Champú Calmante. Aunque no tengo caspa, tengo el cuello cabelludo sensible por lo que tengo picores y desde que lo uso mi cuero cabelludo está mejor y mi pelo más suave.","['calmante', 'perfumeria', 'confianza', 'aconsejar', 'dermaxpro', 'champu', 'calmante', 'caspa', 'cuello', 'cabelludo', 'sensible', 'picor', 'cuero', 'cabelludo', 'pelo', 'suave']"
2023-11-12,5,Me encanta. Es muy bueno. Mi pelo queda muy suave y sedoso. Mucho mejor que con otros productos que he probado,"['encantar', 'pelo', 'quedar', 'suave', 'sedoso', 'probar']"
2023-11-12,5,"Buen producto. Hidrata mucho, para cabello seco, da brillo y lo deja muy bonito","['hidratar', 'pelo', 'seco', 'brillo', 'bonito']"
2023-11-12,5,"Te lo deja suave. Te deja el cabello super suave, como el de un bebe","['suave', 'pelo', 'super', 'suave', 'bebe']"
2023-11-12,5,"Me queda el pelo con brillo, suave, fácil d peinar. Me queda el pelo con brillo, fácil de peinar y sobretodo que se ve con vida. . . como super cuidado, me encanta","['quedar', 'pelo', 'brillo', 'suave', 'facil', 'd', 'peinar', 'quedar', 'pelo', 'brillo', 'facil', 'peinar', 'sobretodo', 'vida', 'super', 'cuidado', 'encantar']"
2023-11-12,5,Me encanto. Me lo regalaron para probarlo y nunca habia probado nada igual nunca me encanto.,"['encantar', 'regalar', 'probar', 'probar', 'encanto']"
2023-11-12,5,Muy bueno. Muy buen champú. No llevo mucho usándolo pero noto que ha disminuido un poco la caída del cabello. Y huele fenomenal! !,"['champu', 'llevar', 'usandolo', 'notar', 'disminuir', 'caida', 'pelo', 'oler', 'fenomenal']"
2023-11-11,4,Genial. Hace unos meses compré esta gama de H&S y estoy encantada con el resultado.,"['genial', 'mes', 'gama', 'encantado', 'resultado']"
2023-11-11,4,Fantastico. compre el champu de la marca derma Xpro y la verdad me gusta me deja muy suave y limpio el cabello no me lo engrasa tanto como otros que he usado provare otros productos de la gama,"['fantastico', 'champu', 'marca', 'derma', 'xpro', 'gustar', 'suave', 'limpio', 'pelo', 'engrasar', 'provare', 'gama']"
2023-11-11,4,"Funciona. Lo llevo usando un mes y me gusta mucho,me deja el pelo limpio y he notado que se me cae menos","['funcionar', 'llevar', 'mes', 'gustar', 'pelo', 'limpio', 'notar', 'caer']"
2023-11-11,5,"Fantastico. Excelentes resultados ,lo e probado y apartir del 2do uso empecé a notar los cambios ,lo recomiendo totalmente","['fantastico', 'excelente', 'resultado', 'probado', 'apartir', 'empece', 'notar', 'cambio', 'recomendar', 'totalmente']"
2023-11-11,5,"Una experiencia única! !. Siempre tengo en mi casa productos de esa gama;deja el pelo muy suave, el cuerro cabelludo muy limpio, una protección de 100% contra la caspa y también ayuda en crecimiento del pelo que la hacen muy brillante y sanó! !","['experiencia', 'unico', 'casa', 'pelo', 'suave', 'cuerro', 'cabelludo', 'limpio', 'proteccion', 'caspa', 'ayuda', 'crecimiento', 'pelo', 'brillante', 'sano']"
2023-11-11,5,Es una pasada. Compré este prdocuto hace poco y me ha sorprendido gratamente. Deja el pelo precioso,"['prdocuto', 'sorprender', 'gratamente', 'pelo', 'precioso']"
2023-11-11,5,Fántastico. Compre este producto hace dos meses y estoy encantada con este champú.,"['fantastico', 'mes', 'encantado', 'champu']"
2023-11-11,5,Libre de caspa. Llevaba un tiempo con mucha caspa pero mucha. Era incómodo y además me picaba un montón. Y gracias a este shampoo se me ha ido quitando y ya no me pica. Además los noto más suave más brillante.,"['libre', 'caspa', 'llevar', 'tiempo', 'caspa', 'incomodo', 'picar', 'monton', 'gracias', 'shampoo', 'ir', 'quitar', 'picar', 'notar', 'suave', 'brillante']"
2023-11-11,5,"Pelo perfecto e hidratado. Lo había visto en varias ocasiones pero no lo conocía así que decidí probarlo, me ha encantado me deja el pelo súper suave hidratado y con mucho brillo","['pelo', 'perfecto', 'hidratado', 'ocasión', 'conociar', 'decidi', 'probar', 'encantar', 'pelo', 'super', 'suave', 'hidratado', 'brillo']"
2023-11-11,5,Fantástico. Me encanta sus funciones además de dejar el pelo precioso,"['fantastico', 'encantar', 'función', 'pelo', 'precioso']"
2023-11-11,5,"Champú revitalizante. Me encanta su olor, textura, como repara el pelo lo cuida y lo deja con un brillo increíble, vuelve a recuperar el pelo su estado más natural y nutrido.","['champu', 'revitalizante', 'encantar', 'olor', 'textura', 'reparar', 'pelo', 'cuidar', 'brillo', 'increible', 'volver', 'recuperar', 'pelo', 'natural', 'nutrido']"
2023-11-11,5,Me encanta! !. Me gusta mucho el resultado. Me gustaría probar otros productos.,"['encantar', 'gustar', 'resultado', 'gustariar', 'probar']"
2023-11-11,5,"Dio vida. A mi pelo. Probé este producto y  la verdad que mi pelo ha Ganado vida, está muy revitalizado. Le tenía sin brillo, apagado, y con el uso de el he visto que ha ganado mucho .","['vida', 'pelo', 'probe', 'pelo', 'ganar', 'vida', 'revitalizado', 'tenia', 'brillo', 'apagado', 'ganar']"
2023-11-11,5,Un champú increíble. Deja mi pelo super suave y lo mejor de todo es que elimina la caspa por completo,"['champu', 'increible', 'pelo', 'super', 'suave', 'eliminar', 'caspa', 'completo']"
2023-11-11,5,"Fantástica como funciona el producto,. Deja un pedazo increíble. Deja un pedazo increíble","['fantastico', 'funcionar', 'pedazo', 'increible', 'pedazo', 'increible']"
2023-11-11,5,Divino. Desde que utilizo el champú Revitalizante DermaXPro  noto mi pelo  mucho más fuerte brillante y revitalizado! Por mi condición tenia el pelo quebradizo  sin tono y aplastado sin brillo. Me ha encantado desde primer uso y reconocimiendo este producto por sus efectos y resultados!,"['divino', 'utilizar', 'champu', 'revitalizante', 'dermaxpro', 'notar', 'pelo', 'fuerte', 'brillante', 'revitalizado', 'condicion', 'tenia', 'pelo', 'quebradizo', 'tono', 'aplastado', 'brillo', 'encantar', 'reconocimeir', 'efecto', 'resultado']"
2023-11-11,5,"Heand-qnd-shoulders - tratamiento sin aclarado. La verdad me gustó bastante el producto ,lo probé de una amiga y me parece q yo también comprare uno se nota diferencia la verdad de una ,deja el pelo más bonito más sano me encanta vamos","['tratamiento', 'aclarado', 'gustar', 'probe', 'amiga', 'q', 'comprare', 'notar', 'diferenciar', 'pelo', 'bonito', 'sano', 'encantar']"
2023-11-10,5,"Textura perfecta, super hidratante y sedoso. Encantada con el resultado, recomiendo totalmente. Hidratación profesional","['textura', 'perfecto', 'super', 'hidratante', 'sedoso', 'encantado', 'resultado', 'recomendar', 'totalmente', 'hidratacion', 'profesional']"
2023-11-10,5,"Fantástica frescura !. Sensación de libertad ,lo utilizo a diario . Satisfacción total.","['fantastico', 'frescura', 'sensacion', 'libertad', 'utilizar', 'diario', 'satisfaccion']"
2023-11-10,5,"Excelente. Lo compré para mi hija y ella está encantada con el resultado, su cabello no tiene mucha caspa y deja el cabello brillante y nada reseco","['excelente', 'hija', 'encantado', 'resultado', 'pelo', 'caspa', 'pelo', 'brillante', 'reseco']"
2023-11-10,5,"fantasticas funciones. compre este producto y es fantastico, y excepcional","['fantastica', 'función', 'fantastico', 'excepcional']"
2023-11-10,5,Espectacular. He comprado este producto por probar si funcionaba y va súper bien. Totalmente recomendado,"['espectacular', 'probar', 'funcionar', 'super', 'totalmente', 'recomendado']"
2023-11-10,5,"Muy recomendable. Llevo usándolo tiempo, revitaliza el cuero cabelludo y deja una sensación muy limpia. Lo seguiré usando. Lo recomiendo","['recomendable', 'llevar', 'usar', 'tiempo', 'revitalizar', 'cuero', 'cabelludo', 'sensacion', 'limpio', 'seguirir', 'recomendar']"
2023-11-10,5,"Mejor hidratante. Te deja un pelo , que da gusto . . recomiendo mucho","['hidratante', 'pelo', 'gusto', 'recomendar']"
2023-11-10,5,Producto estrella. Desde que salió este nuevo champú tengo el cabello súper sano y limpio.,"['estrella', 'salir', 'champu', 'pelo', 'super', 'sano', 'limpio']"
2023-11-10,5,"Súper bueno ! Me ha encantado. Súper bueno me ha encantado y deberiamos  todas tenerlo , excelente","['super', 'encantar', 'super', 'encantar', 'deber', 'tener', 'excelente']"
2023-11-09,3,"Si es de H y S no puede fallar. Un producto excepcional de la mano de H y S, el equivalente en otras marcas al acondicionador sin aclarado","['h', 's', 'fallar', 'excepcional', 'mano', 'h', 's', 'equivalente', 'marca', 'acondicionador', 'aclarado']"
2023-11-09,4,Nutrición y reparación. Lo compre gracias a una promoción y logrew rehidratar mi cabello y dejarlo libre de caspa al respetar por completo el cuero cabelludo,"['nutricion', 'reparacion', 'gracias', 'promocion', 'logrew', 'rehidratar', 'pelo', 'dejar', 'libre', 'caspa', 'respetar', 'completo', 'cuero', 'cabelludo']"
2023-11-09,4,Me gusta como deja. el pelo. Compré este producto ya que me gusta probar todo lo nuevo y me encanta como deja mi pelo,"['gustar', 'pelo', 'gustar', 'probar', 'encantar', 'pelo']"
2023-11-09,4,Un complemento a la hidrataciín. Lo conocí por internet y lo he usado en cada lavado,"['complemento', 'hidrataciin', 'conoci', 'internet', 'lavado']"
2023-11-09,4,Sensaciones de limpio e hidratado. Me encanta la sensación de hidratación que aporta y sentir mi cabeza limpia de caspa,"['sensación', 'limpio', 'hidratado', 'encantar', 'sensacion', 'hidratacion', 'aportar', 'sentir', 'cabeza', 'limpio', 'caspa']"
2023-11-09,4,Sensaciones. Lo estoy probando y la verdad la sensación en el pelo es estupenda,"['sensación', 'probar', 'sensacion', 'pelo', 'estupendo']"
2023-11-09,4,Revoluciona el pelo. la verdad es que deja el pelo con volumen y lo noto con mejor calidad.,"['revolucionar', 'pelo', 'pelo', 'volumen', 'notar', 'calidad']"
2023-11-09,5,"eficacia comprobada. absolutamente satisfecha con este champú, no soy muy de creer en cosas milagrosas, pero realmente me ayuda a darle más fortaleza a mi pelo, no irrita para nada, el cuero cabelludo, y siento mi pelo mucho más sano muy fuerte","['eficacia', 'comprobado', 'absolutamente', 'satisfecho', 'champu', 'creer', 'cosa', 'milagroso', 'realmente', 'ayudar', 'dar', 'fortaleza', 'pelo', 'irritar', 'cuero', 'cabelludo', 'sentir', 'pelo', 'sano', 'fuerte']"
2023-11-09,5,fantasticas funciones. Ayuda a reforzar la barrera natural de la piel y restablece el equilibrio natural del cuero cabelludo  Rehidrata el cuero cabelludo seco,"['fantastica', 'función', 'ayudar', 'reforzar', 'barrera', 'natural', 'piel', 'restablecer', 'equilibrio', 'natural', 'cuero', 'cabelludo', 'rehidratar', 'cuero', 'cabelludo', 'seco']"
2023-11-09,5,"¡Fantasía de champú!. Siempre uso H&S, pero este es el que más me ha gustado, deja el pelo muy bonito, suave y brilloso, no da grasa ni reseca, me ha encantado","['fantasia', 'champu', 'gustar', 'pelo', 'bonito', 'suave', 'brilloso', 'grasa', 'reseca', 'encantar']"
2023-11-09,5,. Compré H&S DermaXPro hace unos meses y ahora es mi imprescindible. Hidratación y protección ante caspa tiene todo. Deja el pelo suavemente brillante. Gracias,"['dermaxpro', 'mes', 'imprescindible', 'hidratacion', 'proteccion', 'caspa', 'pelo', 'suavemente', 'brillante', 'gracias']"
2023-11-09,5,"Me gusta mucho. Lo compré un poco de casualidad, pero me gusta cómo huele y deja el pelo.","['gustar', 'casualidad', 'gustar', 'oler', 'pelo']"
2023-11-09,5,Producto estupendo. Compré este producto por probar y estoy encantada.,"['estupendo', 'probar', 'encantado']"
2023-11-09,5,"Muy recomendable. Compré este champú sin opinion ni recomendación y creo que hice buena compra! Pelo fuerte, con cuerpo y buen aspecto!","['recomendable', 'champu', 'opinion', 'recomendacion', 'compra', 'pelo', 'fuerte', 'cuerpo', 'aspecto']"
2023-11-09,5,me gustaria provarlo. Compro de marca blanca y me deja el pelo muy enredado y sln brillo,"['gustariar', 'provar', 'marca', 'blanco', 'pelo', 'enredado', 'sln', 'brillo']"
2023-11-09,5,"Fantástico. No suelo encontrar buenos tratamientos para mí pelo, pero este he de decir que me funciona a la perfección. Lo recomiendo. Mi pelo se ve más sano","['fantastico', 'soler', 'encontrar', 'tratamiento', 'pelo', 'funcionar', 'perfeccion', 'recomendar', 'pelo', 'sano']"
2023-11-09,5,Impresionante. He tenido el gran acierto de probar el producto. . . . fenomenal! ! !,"['impresionante', 'acierto', 'probar', 'fenomenal']"
2023-11-09,5,"Máxima hidratación. He probado varios tipos de serum, mascarillas. . de todo para hidratar mi pelo seco estropajoso hasta que di con este de Pantene. Le da brillo, suavidad y un extra de hidratación que no le dan otros productos incluso más caros.","['maxima', 'hidratacion', 'probar', 'tipo', 'serum', 'mascarilla', 'hidratar', 'pelo', 'seco', 'estropajoso', 'dar', 'pantene', 'brillo', 'suavidad', 'extra', 'hidratacion', 'caro']"
2023-11-09,5,"Hidratación y protección para un cabello sin caspa. Me encanta este champú porque me deja el pelo suave, brillante y sin rastro de caspa. Desde que lo uso, noto que mi cuero cabelludo está más hidratado y menos irritado. Además, tiene un aroma muy agradable y fresco. Lo que más me gusta es que contiene ingredientes naturales como la vitamina E, la niacinamida y el aloe activo, que ayudan a fortalecer el cabello y a prevenir la caída. Lo recomiendo a todos los que tengan problemas de caspa o sequedad en el cuero cabelludo. Es un producto de calidad que cumple lo que promete.","['hidratacion', 'proteccion', 'pelo', 'caspa', 'encantar', 'champu', 'pelo', 'suave', 'brillante', 'rastro', 'caspa', 'notar', 'cuero', 'cabelludo', 'hidratado', 'irritado', 'aroma', 'agradable', 'fresco', 'gustar', 'contener', 'ingrediente', 'natural', 'vitamina', 'niacinamida', 'aloe', 'activo', 'ayudar', 'fortalecer', 'pelo', 'prevenir', 'caida', 'recomendar', 'problema', 'caspa', 'sequedad', 'cuero', 'cabelludo', 'calidad', 'cumplir', 'prometer']"
2023-11-09,5,Increible. lo vi en un anuncio de instagram que una famosa influencer patrocinó y lo compré para probar y me encantó! ! !,"['increible', 'anuncio', 'instagram', 'famoso', 'influencer', 'patrocino', 'probar', 'encantar']"
2023-11-09,5,"Deja el pelo sin sensación de sucio. Empecé hace unos días a usar este producto. Aún es un poco pronto para ver resultados, pero cuando lo utilizo no deja el pelo con sensación de sucio","['pelo', 'sensacion', 'sucio', 'empece', 'resultado', 'utilizar', 'pelo', 'sensacion', 'sucio']"
2023-11-09,5,El cierro cabelludo lo siento más fresco. Lo probé y me gusto me deja la piel muy fresca y un pelo más suave,"['cierro', 'cabelludo', 'sentir', 'fresco', 'probe', 'gusto', 'piel', 'fresco', 'pelo', 'suave']"
2023-11-09,5,"Espectacular. Ayuda a quitar la caspa, te quitan los picores y te deja un cabello muy limpio y brillante. Huele muy bien","['espectacular', 'ayudar', 'quitar', 'caspa', 'quitar', 'picor', 'pelo', 'limpio', 'brillante', 'oler']"
2023-11-09,5,Fantástico el pelo me queda hermoso. Es un producto nuevo que te deja el pelo magnífico sin problemas limpio de impurezas,"['fantastico', 'pelo', 'quedar', 'hermoso', 'pelo', 'magnifico', 'problema', 'limpio', 'impureza']"
2023-11-09,5,H&s eficaz. El problema de h&s es w aveces te seca mucho el pelo pero este nuevo producto no lo seca tanto,"['eficaz', 'problema', 'w', 'aveces', 'seco', 'pelo', 'seco']"
2023-11-08,4,"Me gusta mucho. compre hace diez dias el producto. En casa mi pareja usa hys por los picores del cuero cabelludo, ya que es el unico que le quita el picor, y esta encantado. tiene un olor muy agradable","['gustar', 'casa', 'pareja', 'hys', 'picor', 'cuero', 'cabelludo', 'unico', 'quitar', 'picor', 'encantado', 'olor', 'agradable']"
2023-11-08,4,"Bueno. He comprado este producto recientemente, lo he probado 3 veces y me gusta. Como siempre, no hay caspa, huele muy bien y siento mi cuero cabelludo mejor. También tengo el serum hidratante del cuero cabelludo y es una pasada.","['recientemente', 'probar', 'gustar', 'caspa', 'oler', 'sentir', 'cuero', 'cabelludo', 'serum', 'hidratante', 'cuero', 'cabelludo']"
2023-11-08,4,Suave. He probado este champú y la verdad me ha sorprendido,"['suave', 'probar', 'champu', 'sorprender']"
2023-11-08,4,Deja el pelo genial.. Me encanta este producto. Cumple perfectamente su función y deja el pelo con un brillo especial.,"['pelo', 'genial', 'encantar', 'cumplir', 'perfectamente', 'funcion', 'pelo', 'brillo', 'especial']"
2023-11-08,4,funciona genial. me encanto como me lo dejo de brillante y de nutrido,"['funcionar', 'genial', 'encantar', 'brillante', 'nutrido']"
2023-11-08,5,"Una maravilla de champu. Después de probar varios champús, por fin he conseguido dar con el adecuado para mi cabello. Deja el pelo suelto, brillante y con un agradable aroma, me encanta ","['maravilla', 'champu', 'probar', 'champus', 'conseguir', 'adecuado', 'pelo', 'pelo', 'suelto', 'brillante', 'agradable', 'aroma', 'encantar']"
2023-11-08,5,Gracias por existir. Todos los productos de h&s son fantásticos y nos faltaba tener un buen hidratante para las que tenemos el pelo y el cuerpo cabelludo seco,"['gracias', 'existir', 'fantastico', 'faltar', 'hidratante', 'pelo', 'cuerpo', 'cabelludo', 'seco']"
2023-11-08,5,Grn producto. Buen precio para comprar con champú y poder reforzar el pelo PRa la caída.,"['grn', 'precio', 'champu', 'reforzar', 'pelo', 'pra', 'caida']"
2023-11-08,5,Excelente. ya lo uso y me deja la melena estudenda no le puedo sacar ninguna cosa negativa asi que  muy recomendable,"['excelente', 'melena', 'estudendo', 'sacar', 'cosa', 'negativo', 'recomendable']"
2023-11-08,5,"Muy práctico. Compré este producto porque me parecía muy práctico hidratar mi pelo sin tener que aclararlo después, así no pierdes tanto tiempo y creo que da buen resultado.","['practico', 'pareciar', 'practico', 'hidratar', 'pelo', 'aclarar', 'perder', 'tiempo', 'resultado']"
2023-11-08,5,"Resultado asombroso! ! !. Compré este producto para probar porque vi excelentes comentarios. Es increíble el resultado que aporta a mi cabello, hidratación absoluta desde la primera aplicación, cabello con más brillo y aspecto sano. Siento que mi cabello está mas sedoso y además huele de maravilla. Muy recomendable y si además lo acompañas del resto de productos DermaXpro el resultado se multiplica.","['resultado', 'asombroso', 'probar', 'excelente', 'comentario', 'increible', 'resultado', 'aportar', 'pelo', 'hidratacion', 'absoluto', 'aplicacion', 'pelo', 'brillo', 'aspecto', 'sano', 'sentir', 'pelo', 'sedoso', 'oler', 'maravilla', 'recomendable', 'acompana', 'resto', 'dermaxpro', 'resultado', 'multiplicar']"
2023-11-08,5,"un prodcuto de alta calidad. Este champu lo llevo usando cerca de dos meses y he de decir que nota una mejora considerable en mi cabelleo, dejandolo con mucha mas calidad y brillo","['prodcuto', 'alto', 'calidad', 'champu', 'llevar', 'cerca', 'mes', 'notar', 'mejora', 'considerable', 'cabelleo', 'dejar', 'calidad', 'brillo']"
2023-11-08,5,"Me encanta me lo deja sedoso. Tengo el cabello maltratado seco y quebradizo empeze a probar este shampoo y he notado el cambio, me encanta","['encantar', 'sedoso', 'pelo', 'maltratado', 'seco', 'quebradizo', 'empeze', 'probar', 'shampoo', 'notar', 'cambio', 'encantar']"
2023-11-08,5,¡ Me encanta!. Aún no lo he terminado. . . pero me encanta. Ya veo resultados: ),"['encantar', 'terminar', 'encantar', 'resultado']"
2023-11-08,5,"Genial. Me encanto usar este producto, deja el pelo estupendo","['genial', 'encantar', 'pelo', 'estupendo']"
2023-11-08,5,Fantástica. Lo uso y deja el pelo hidratado y le da un brillo único.,"['fantastico', 'pelo', 'hidratado', 'brillo', 'unico']"
2023-11-08,5,"Estupendo. Aporta vida al cabello, brillo, suavidad, sin necesidad de muchos usos, el resultado es inmediato","['estupendo', 'aportar', 'vida', 'pelo', 'brillo', 'suavidad', 'necesidad', 'resultado', 'inmediato']"
2023-11-08,5,Revitaliza el cabello. Deja el pelo hidratado y además es fácil y cómodo de utilizar porque no hay que aclararlo,"['revitalizar', 'pelo', 'pelo', 'hidratado', 'facil', 'comodo', 'utilizar', 'aclarar']"
2023-11-08,5,Funciona. Funciona muy bien   Estoy encantanda   Deja el pelo fantástico,"['funcionar', 'funcionar', 'encantanda', 'pelo', 'fantastico']"
2023-11-08,5,"Espectacular. es bestial, no tengo palabras para describirlo, que pasada","['espectacular', 'bestial', 'palabra', 'describir']"
2023-11-08,5,"Es genial. Uno de los mejores champus que he probado, te deja un pelo super brillante","['genial', 'mejor', 'champus', 'probar', 'pelo', 'super', 'brillante']"
2023-11-08,5,"Super efectivo. El mejor champú para la caspa y sobre todo para el picor del cuero cabelludo, el único que solucionó el problema de picores a mi hija","['super', 'efectivo', 'champu', 'caspa', 'picor', 'cuero', 'cabelludo', 'unico', 'solucionar', 'problema', 'picor', 'hija']"
2023-11-07,3,"Muy normalito. Este champú es bastante bueno en términos de limpieza y fragancia. Lava el cabello y el cuero cabelludo de manera efectiva, dejando una sensación de frescura y limpieza. La textura es agradable y espuma bien, lo que facilita su aplicación. Sin embargo, no noté una diferencia significativa en la suavidad o el brillo de mi cabello después de usarlo durante un tiempo. En cuanto a su capacidad para controlar la caspa o el cuero cabelludo seco, no vi resultados notables. En general, es un champú decente para el uso diario, pero podría no ser la mejor opción si tienes necesidades específicas de cuidado capilar","['normalito', 'champu', 'termino', 'limpieza', 'fragancia', 'lavar', 'pelo', 'cuero', 'cabelludo', 'efectivo', 'sensacion', 'frescura', 'limpieza', 'textura', 'agradable', 'espuma', 'facilitar', 'aplicacion', 'notar', 'diferencia', 'significativo', 'suavidad', 'brillo', 'pelo', 'usar', 'tiempo', 'capacidad', 'controlar', 'caspa', 'cuero', 'cabelludo', 'seco', 'resultado', 'notable', 'general', 'champu', 'decente', 'diario', 'opcion', 'necesidad', 'especifico', 'cuidado', 'capilar']"
2023-11-07,4,Esta bastante conseguido. Es refrescante y calma bastante el picor. Dejo un buen aroma y el cabello suave,"['conseguido', 'refrescante', 'calma', 'picor', 'aroma', 'pelo', 'suave']"
2023-11-07,4,"Efectivo. Me lo recomendaron y lo compré. Estoy muy satisfecha. Deja el pelo brillante, hidratado y no me escuece el cuerpo cabelludo . En unas semanas notas gran mejoría frente a la caspa y descamación.","['efectivo', 'recomendar', 'satisfecho', 'pelo', 'brillante', 'hidratado', 'escuecir', 'cuerpo', 'cabelludo', 'semana', 'nota', 'mejoria', 'frente', 'caspa', 'descamacion']"
2023-11-07,4,La mejor compra. Sin duda un champú que merece la pena usar una y otra vez,"['compra', 'duda', 'champu', 'merecer', 'pena']"
2023-11-07,5,Woww. Genial me requeme súper mega flipa encanta osea es que amo,"['woww', 'genial', 'requemar', 'super', 'mega', 'flipa', 'encantar', 'osea', 'amar']"
2023-11-07,5,Derma hidratante. Lo compre hace unos días porque tengo el pelo muy seco y se ve sin vida y la verdad me deja el pelo brillante y muy suave .,"['dermar', 'hidratante', 'pelo', 'seco', 'vida', 'pelo', 'brillante', 'suave']"
2023-11-07,5,"ACIERTO. Cambié a este champú porque siempre utilizaba la misma marca y me recomendaron variar y escogí este, es necesario usar muy poco y enjuagar bien al final y en una semana comienzas a ver como tu cuero cabelludo mejora y además te queda un pelo precioso","['acierto', 'cambiar', 'champu', 'utilizar', 'marca', 'recomendar', 'variar', 'escogi', 'necesario', 'enjuagar', 'semana', 'comienzas', 'cuero', 'cabelludo', 'mejora', 'quedar', 'pelo', 'precioso']"
